event_date_kst,user_pseudo_id,event_timestamp_kst,user_first_touch_timestamp_kst,event_name,key,string_value,int_value,geo_continent,geo_country,traffic_source_medium,traffic_source
2021-08-05,f40d374bc5b6ba24c91cd8d0c90248a75797ee65,2021-08-05 12:41:41,2021-08-05 12:41:29,scroll,engagement_time_msec,,6798.0,Asia,South Korea,organic,google
2021-08-05,f40d374bc5b6ba24c91cd8d0c90248a75797ee65,2021-08-05 12:41:41,2021-08-05 12:41:29,scroll,ga_session_id,,1628134887.0,Asia,South Korea,organic,google
2021-08-05,f40d374bc5b6ba24c91cd8d0c90248a75797ee65,2021-08-05 12:41:41,2021-08-05 12:41:29,scroll,page_location,https://datarian-kr.github.io/,,Asia,South Korea,organic,google
2021-08-05,f40d374bc5b6ba24c91cd8d0c90248a75797ee65,2021-08-05 12:41:41,2021-08-05 12:41:29,scroll,session_engaged,0,,Asia,South Korea,organic,google
2021-08-05,f40d374bc5b6ba24c91cd8d0c90248a75797ee65,2021-08-05 12:41:41,2021-08-05 12:41:29,scroll,percent_scrolled,,90.0,Asia,South Korea,organic,google
2021-08-05,f40d374bc5b6ba24c91cd8d0c90248a75797ee65,2021-08-05 12:41:41,2021-08-05 12:41:29,scroll,ga_session_number,,1.0,Asia,South Korea,organic,google
2021-08-05,f40d374bc5b6ba24c91cd8d0c90248a75797ee65,2021-08-05 12:41:41,2021-08-05 12:41:29,scroll,page_title,Datarian,,Asia,South Korea,organic,google
2021-08-05,f40d374bc5b6ba24c91cd8d0c90248a75797ee65,2021-08-05 12:41:41,2021-08-05 12:41:29,scroll,page_referrer,https://www.google.com/,,Asia,South Korea,organic,google
2021-08-05,f40d374bc5b6ba24c91cd8d0c90248a75797ee65,2021-08-05 12:41:41,2021-08-05 12:41:29,scroll,engaged_session_event,,1.0,Asia,South Korea,organic,google
2021-08-05,f40d374bc5b6ba24c91cd8d0c90248a75797ee65,2021-08-05 12:41:41,2021-08-05 12:41:29,user_engagement,session_engaged,1,,Asia,South Korea,organic,google
2021-08-05,f40d374bc5b6ba24c91cd8d0c90248a75797ee65,2021-08-05 12:41:41,2021-08-05 12:41:29,user_engagement,page_referrer,https://www.google.com/,,Asia,South Korea,organic,google
2021-08-05,f40d374bc5b6ba24c91cd8d0c90248a75797ee65,2021-08-05 12:41:41,2021-08-05 12:41:29,user_engagement,page_location,https://datarian-kr.github.io/,,Asia,South Korea,organic,google
2021-08-05,f40d374bc5b6ba24c91cd8d0c90248a75797ee65,2021-08-05 12:41:41,2021-08-05 12:41:29,user_engagement,ga_session_number,,1.0,Asia,South Korea,organic,google
2021-08-05,f40d374bc5b6ba24c91cd8d0c90248a75797ee65,2021-08-05 12:41:41,2021-08-05 12:41:29,user_engagement,engagement_time_msec,,4075.0,Asia,South Korea,organic,google
2021-08-05,f40d374bc5b6ba24c91cd8d0c90248a75797ee65,2021-08-05 12:41:41,2021-08-05 12:41:29,user_engagement,page_title,Datarian,,Asia,South Korea,organic,google
2021-08-05,f40d374bc5b6ba24c91cd8d0c90248a75797ee65,2021-08-05 12:41:41,2021-08-05 12:41:29,user_engagement,engaged_session_event,,1.0,Asia,South Korea,organic,google
2021-08-05,f40d374bc5b6ba24c91cd8d0c90248a75797ee65,2021-08-05 12:41:41,2021-08-05 12:41:29,user_engagement,ga_session_id,,1628134887.0,Asia,South Korea,organic,google
2021-08-05,f40d374bc5b6ba24c91cd8d0c90248a75797ee65,2021-08-05 12:41:44,2021-08-05 12:41:29,page_view,engaged_session_event,,1.0,Asia,South Korea,organic,google
2021-08-05,f40d374bc5b6ba24c91cd8d0c90248a75797ee65,2021-08-05 12:41:44,2021-08-05 12:41:29,page_view,page_title,Blog,,Asia,South Korea,organic,google
2021-08-05,f40d374bc5b6ba24c91cd8d0c90248a75797ee65,2021-08-05 12:41:44,2021-08-05 12:41:29,page_view,page_location,https://datarian-kr.github.io/blog/,,Asia,South Korea,organic,google
2021-08-05,f40d374bc5b6ba24c91cd8d0c90248a75797ee65,2021-08-05 12:41:44,2021-08-05 12:41:29,page_view,ga_session_id,,1628134887.0,Asia,South Korea,organic,google
2021-08-05,f40d374bc5b6ba24c91cd8d0c90248a75797ee65,2021-08-05 12:41:44,2021-08-05 12:41:29,page_view,page_referrer,https://datarian-kr.github.io/,,Asia,South Korea,organic,google
2021-08-05,f40d374bc5b6ba24c91cd8d0c90248a75797ee65,2021-08-05 12:41:44,2021-08-05 12:41:29,page_view,ga_session_number,,1.0,Asia,South Korea,organic,google
2021-08-05,f40d374bc5b6ba24c91cd8d0c90248a75797ee65,2021-08-05 12:41:44,2021-08-05 12:41:29,page_view,ignore_referrer,true,,Asia,South Korea,organic,google
2021-08-05,f40d374bc5b6ba24c91cd8d0c90248a75797ee65,2021-08-05 12:41:44,2021-08-05 12:41:29,page_view,session_engaged,1,,Asia,South Korea,organic,google
2021-08-05,f40d374bc5b6ba24c91cd8d0c90248a75797ee65,2021-08-05 12:41:44,2021-08-05 12:41:29,user_engagement,engagement_time_msec,,2466.0,Asia,South Korea,organic,google
2021-08-05,f40d374bc5b6ba24c91cd8d0c90248a75797ee65,2021-08-05 12:41:44,2021-08-05 12:41:29,user_engagement,page_location,https://datarian-kr.github.io/blog/,,Asia,South Korea,organic,google
2021-08-05,f40d374bc5b6ba24c91cd8d0c90248a75797ee65,2021-08-05 12:41:44,2021-08-05 12:41:29,user_engagement,ignore_referrer,true,,Asia,South Korea,organic,google
2021-08-05,f40d374bc5b6ba24c91cd8d0c90248a75797ee65,2021-08-05 12:41:44,2021-08-05 12:41:29,user_engagement,engaged_session_event,,1.0,Asia,South Korea,organic,google
2021-08-05,f40d374bc5b6ba24c91cd8d0c90248a75797ee65,2021-08-05 12:41:44,2021-08-05 12:41:29,user_engagement,page_referrer,https://datarian-kr.github.io/,,Asia,South Korea,organic,google
2021-08-05,f40d374bc5b6ba24c91cd8d0c90248a75797ee65,2021-08-05 12:41:44,2021-08-05 12:41:29,user_engagement,ga_session_id,,1628134887.0,Asia,South Korea,organic,google
2021-08-05,f40d374bc5b6ba24c91cd8d0c90248a75797ee65,2021-08-05 12:41:44,2021-08-05 12:41:29,user_engagement,ga_session_number,,1.0,Asia,South Korea,organic,google
2021-08-05,f40d374bc5b6ba24c91cd8d0c90248a75797ee65,2021-08-05 12:41:44,2021-08-05 12:41:29,user_engagement,page_title,Blog,,Asia,South Korea,organic,google
2021-08-05,f40d374bc5b6ba24c91cd8d0c90248a75797ee65,2021-08-05 12:41:44,2021-08-05 12:41:29,user_engagement,session_engaged,1,,Asia,South Korea,organic,google
2021-08-05,f40d374bc5b6ba24c91cd8d0c90248a75797ee65,2021-08-05 12:41:49,2021-08-05 12:41:29,page_view,session_engaged,1,,Asia,South Korea,organic,google
2021-08-05,f40d374bc5b6ba24c91cd8d0c90248a75797ee65,2021-08-05 12:41:49,2021-08-05 12:41:29,page_view,ga_session_id,,1628134887.0,Asia,South Korea,organic,google
2021-08-05,f40d374bc5b6ba24c91cd8d0c90248a75797ee65,2021-08-05 12:41:49,2021-08-05 12:41:29,page_view,engaged_session_event,,1.0,Asia,South Korea,organic,google
2021-08-05,f40d374bc5b6ba24c91cd8d0c90248a75797ee65,2021-08-05 12:41:49,2021-08-05 12:41:29,page_view,page_title,Datarian,,Asia,South Korea,organic,google
2021-08-05,f40d374bc5b6ba24c91cd8d0c90248a75797ee65,2021-08-05 12:41:49,2021-08-05 12:41:29,page_view,ignore_referrer,true,,Asia,South Korea,organic,google
2021-08-05,f40d374bc5b6ba24c91cd8d0c90248a75797ee65,2021-08-05 12:41:49,2021-08-05 12:41:29,page_view,page_location,https://datarian-kr.github.io/,,Asia,South Korea,organic,google
2021-08-05,f40d374bc5b6ba24c91cd8d0c90248a75797ee65,2021-08-05 12:41:49,2021-08-05 12:41:29,page_view,ga_session_number,,1.0,Asia,South Korea,organic,google
2021-08-05,f40d374bc5b6ba24c91cd8d0c90248a75797ee65,2021-08-05 12:41:49,2021-08-05 12:41:29,page_view,page_referrer,https://datarian-kr.github.io/blog/,,Asia,South Korea,organic,google
2021-08-05,e6eff0c29a924e7e2549817af30ee56e98bca925,2021-08-05 13:14:28,2021-08-05 13:14:28,first_visit,engaged_session_event,,1.0,Asia,South Korea,(none),(direct)
2021-08-05,e6eff0c29a924e7e2549817af30ee56e98bca925,2021-08-05 13:14:28,2021-08-05 13:14:28,first_visit,page_location,https://datarian-kr.github.io/,,Asia,South Korea,(none),(direct)
2021-08-05,e6eff0c29a924e7e2549817af30ee56e98bca925,2021-08-05 13:14:28,2021-08-05 13:14:28,first_visit,session_engaged,,1.0,Asia,South Korea,(none),(direct)
2021-08-05,e6eff0c29a924e7e2549817af30ee56e98bca925,2021-08-05 13:14:28,2021-08-05 13:14:28,first_visit,ga_session_id,,1628136866.0,Asia,South Korea,(none),(direct)
2021-08-05,e6eff0c29a924e7e2549817af30ee56e98bca925,2021-08-05 13:14:28,2021-08-05 13:14:28,first_visit,ga_session_number,,1.0,Asia,South Korea,(none),(direct)
2021-08-05,e6eff0c29a924e7e2549817af30ee56e98bca925,2021-08-05 13:14:28,2021-08-05 13:14:28,first_visit,page_title,Datarian,,Asia,South Korea,(none),(direct)
2021-08-05,e6eff0c29a924e7e2549817af30ee56e98bca925,2021-08-05 13:14:28,2021-08-05 13:14:28,session_start,ga_session_number,,1.0,Asia,South Korea,(none),(direct)
2021-08-05,e6eff0c29a924e7e2549817af30ee56e98bca925,2021-08-05 13:14:28,2021-08-05 13:14:28,session_start,engaged_session_event,,1.0,Asia,South Korea,(none),(direct)
2021-08-05,e6eff0c29a924e7e2549817af30ee56e98bca925,2021-08-05 13:14:28,2021-08-05 13:14:28,session_start,page_location,https://datarian-kr.github.io/,,Asia,South Korea,(none),(direct)
2021-08-05,e6eff0c29a924e7e2549817af30ee56e98bca925,2021-08-05 13:14:28,2021-08-05 13:14:28,session_start,page_title,Datarian,,Asia,South Korea,(none),(direct)
2021-08-05,e6eff0c29a924e7e2549817af30ee56e98bca925,2021-08-05 13:14:28,2021-08-05 13:14:28,session_start,ga_session_id,,1628136866.0,Asia,South Korea,(none),(direct)
2021-08-05,e6eff0c29a924e7e2549817af30ee56e98bca925,2021-08-05 13:14:28,2021-08-05 13:14:28,page_view,session_engaged,0,,Asia,South Korea,(none),(direct)
2021-08-05,e6eff0c29a924e7e2549817af30ee56e98bca925,2021-08-05 13:14:28,2021-08-05 13:14:28,page_view,entrances,,1.0,Asia,South Korea,(none),(direct)
2021-08-05,e6eff0c29a924e7e2549817af30ee56e98bca925,2021-08-05 13:14:28,2021-08-05 13:14:28,page_view,ga_session_id,,1628136866.0,Asia,South Korea,(none),(direct)
2021-08-05,e6eff0c29a924e7e2549817af30ee56e98bca925,2021-08-05 13:14:28,2021-08-05 13:14:28,page_view,page_location,https://datarian-kr.github.io/,,Asia,South Korea,(none),(direct)
2021-08-05,e6eff0c29a924e7e2549817af30ee56e98bca925,2021-08-05 13:14:28,2021-08-05 13:14:28,page_view,page_title,Datarian,,Asia,South Korea,(none),(direct)
2021-08-05,e6eff0c29a924e7e2549817af30ee56e98bca925,2021-08-05 13:14:28,2021-08-05 13:14:28,page_view,ga_session_number,,1.0,Asia,South Korea,(none),(direct)
2021-08-05,e6eff0c29a924e7e2549817af30ee56e98bca925,2021-08-05 13:14:28,2021-08-05 13:14:28,page_view,engaged_session_event,,1.0,Asia,South Korea,(none),(direct)
2021-08-05,e6eff0c29a924e7e2549817af30ee56e98bca925,2021-08-05 13:14:39,2021-08-05 13:14:28,scroll,ga_session_number,,1.0,Asia,South Korea,(none),(direct)
2021-08-05,e6eff0c29a924e7e2549817af30ee56e98bca925,2021-08-05 13:14:39,2021-08-05 13:14:28,scroll,engaged_session_event,,1.0,Asia,South Korea,(none),(direct)
2021-08-05,e6eff0c29a924e7e2549817af30ee56e98bca925,2021-08-05 13:14:39,2021-08-05 13:14:28,scroll,page_title,Datarian,,Asia,South Korea,(none),(direct)
2021-08-05,e6eff0c29a924e7e2549817af30ee56e98bca925,2021-08-05 13:14:39,2021-08-05 13:14:28,scroll,page_location,https://datarian-kr.github.io/,,Asia,South Korea,(none),(direct)
2021-08-05,e6eff0c29a924e7e2549817af30ee56e98bca925,2021-08-05 13:14:39,2021-08-05 13:14:28,scroll,percent_scrolled,,90.0,Asia,South Korea,(none),(direct)
2021-08-05,e6eff0c29a924e7e2549817af30ee56e98bca925,2021-08-05 13:14:39,2021-08-05 13:14:28,scroll,engagement_time_msec,,6033.0,Asia,South Korea,(none),(direct)
2021-08-05,e6eff0c29a924e7e2549817af30ee56e98bca925,2021-08-05 13:14:39,2021-08-05 13:14:28,scroll,session_engaged,0,,Asia,South Korea,(none),(direct)
2021-08-05,e6eff0c29a924e7e2549817af30ee56e98bca925,2021-08-05 13:14:39,2021-08-05 13:14:28,scroll,ga_session_id,,1628136866.0,Asia,South Korea,(none),(direct)
2021-08-05,e6eff0c29a924e7e2549817af30ee56e98bca925,2021-08-05 13:14:42,2021-08-05 13:14:28,user_engagement,page_location,https://datarian-kr.github.io/,,Asia,South Korea,(none),(direct)
2021-08-05,e6eff0c29a924e7e2549817af30ee56e98bca925,2021-08-05 13:14:42,2021-08-05 13:14:28,user_engagement,engaged_session_event,,1.0,Asia,South Korea,(none),(direct)
2021-08-05,e6eff0c29a924e7e2549817af30ee56e98bca925,2021-08-05 13:14:42,2021-08-05 13:14:28,user_engagement,engagement_time_msec,,8861.0,Asia,South Korea,(none),(direct)
2021-08-05,e6eff0c29a924e7e2549817af30ee56e98bca925,2021-08-05 13:14:42,2021-08-05 13:14:28,user_engagement,ga_session_number,,1.0,Asia,South Korea,(none),(direct)
2021-08-05,e6eff0c29a924e7e2549817af30ee56e98bca925,2021-08-05 13:14:42,2021-08-05 13:14:28,user_engagement,page_title,Datarian,,Asia,South Korea,(none),(direct)
2021-08-05,e6eff0c29a924e7e2549817af30ee56e98bca925,2021-08-05 13:14:42,2021-08-05 13:14:28,user_engagement,ga_session_id,,1628136866.0,Asia,South Korea,(none),(direct)
2021-08-05,e6eff0c29a924e7e2549817af30ee56e98bca925,2021-08-05 13:14:42,2021-08-05 13:14:28,user_engagement,session_engaged,1,,Asia,South Korea,(none),(direct)
2021-08-05,e6eff0c29a924e7e2549817af30ee56e98bca925,2021-08-05 13:14:48,2021-08-05 13:14:28,page_view,session_engaged,1,,Asia,South Korea,(none),(direct)
2021-08-05,e6eff0c29a924e7e2549817af30ee56e98bca925,2021-08-05 13:14:48,2021-08-05 13:14:28,page_view,page_title,Members,,Asia,South Korea,(none),(direct)
2021-08-05,e6eff0c29a924e7e2549817af30ee56e98bca925,2021-08-05 13:14:48,2021-08-05 13:14:28,page_view,engaged_session_event,,1.0,Asia,South Korea,(none),(direct)
2021-08-05,e6eff0c29a924e7e2549817af30ee56e98bca925,2021-08-05 13:14:48,2021-08-05 13:14:28,page_view,ga_session_id,,1628136866.0,Asia,South Korea,(none),(direct)
2021-08-05,e6eff0c29a924e7e2549817af30ee56e98bca925,2021-08-05 13:14:48,2021-08-05 13:14:28,page_view,page_location,https://datarian-kr.github.io/member/,,Asia,South Korea,(none),(direct)
2021-08-05,e6eff0c29a924e7e2549817af30ee56e98bca925,2021-08-05 13:14:48,2021-08-05 13:14:28,page_view,ignore_referrer,true,,Asia,South Korea,(none),(direct)
2021-08-05,e6eff0c29a924e7e2549817af30ee56e98bca925,2021-08-05 13:14:48,2021-08-05 13:14:28,page_view,page_referrer,https://datarian-kr.github.io/,,Asia,South Korea,(none),(direct)
2021-08-05,e6eff0c29a924e7e2549817af30ee56e98bca925,2021-08-05 13:14:48,2021-08-05 13:14:28,page_view,ga_session_number,,1.0,Asia,South Korea,(none),(direct)
2021-08-05,e6eff0c29a924e7e2549817af30ee56e98bca925,2021-08-05 13:15:01,2021-08-05 13:14:28,scroll,ga_session_number,,1.0,Asia,South Korea,(none),(direct)
2021-08-05,e6eff0c29a924e7e2549817af30ee56e98bca925,2021-08-05 13:15:01,2021-08-05 13:14:28,scroll,page_title,Members,,Asia,South Korea,(none),(direct)
2021-08-05,e6eff0c29a924e7e2549817af30ee56e98bca925,2021-08-05 13:15:01,2021-08-05 13:14:28,scroll,ga_session_id,,1628136866.0,Asia,South Korea,(none),(direct)
2021-08-05,e6eff0c29a924e7e2549817af30ee56e98bca925,2021-08-05 13:15:01,2021-08-05 13:14:28,scroll,engagement_time_msec,,14368.0,Asia,South Korea,(none),(direct)
2021-08-05,e6eff0c29a924e7e2549817af30ee56e98bca925,2021-08-05 13:15:01,2021-08-05 13:14:28,scroll,page_location,https://datarian-kr.github.io/member/,,Asia,South Korea,(none),(direct)
2021-08-05,e6eff0c29a924e7e2549817af30ee56e98bca925,2021-08-05 13:15:01,2021-08-05 13:14:28,scroll,ignore_referrer,true,,Asia,South Korea,(none),(direct)
2021-08-05,e6eff0c29a924e7e2549817af30ee56e98bca925,2021-08-05 13:15:01,2021-08-05 13:14:28,scroll,percent_scrolled,,90.0,Asia,South Korea,(none),(direct)
2021-08-05,e6eff0c29a924e7e2549817af30ee56e98bca925,2021-08-05 13:15:01,2021-08-05 13:14:28,scroll,page_referrer,https://datarian-kr.github.io/,,Asia,South Korea,(none),(direct)
2021-08-05,e6eff0c29a924e7e2549817af30ee56e98bca925,2021-08-05 13:15:01,2021-08-05 13:14:28,scroll,engaged_session_event,,1.0,Asia,South Korea,(none),(direct)
2021-08-05,e6eff0c29a924e7e2549817af30ee56e98bca925,2021-08-05 13:15:01,2021-08-05 13:14:28,scroll,session_engaged,1,,Asia,South Korea,(none),(direct)
2021-08-05,e6eff0c29a924e7e2549817af30ee56e98bca925,2021-08-05 13:15:01,2021-08-05 13:14:28,user_engagement,ga_session_number,,1.0,Asia,South Korea,(none),(direct)
2021-08-05,e6eff0c29a924e7e2549817af30ee56e98bca925,2021-08-05 13:15:01,2021-08-05 13:14:28,user_engagement,session_engaged,1,,Asia,South Korea,(none),(direct)
2021-08-05,e6eff0c29a924e7e2549817af30ee56e98bca925,2021-08-05 13:15:01,2021-08-05 13:14:28,user_engagement,engaged_session_event,,1.0,Asia,South Korea,(none),(direct)
2021-08-05,e6eff0c29a924e7e2549817af30ee56e98bca925,2021-08-05 13:15:01,2021-08-05 13:14:28,user_engagement,engagement_time_msec,,3689.0,Asia,South Korea,(none),(direct)
2021-08-05,e6eff0c29a924e7e2549817af30ee56e98bca925,2021-08-05 13:15:01,2021-08-05 13:14:28,user_engagement,ga_session_id,,1628136866.0,Asia,South Korea,(none),(direct)
2021-08-05,e6eff0c29a924e7e2549817af30ee56e98bca925,2021-08-05 13:15:01,2021-08-05 13:14:28,user_engagement,page_location,https://datarian-kr.github.io/member/,,Asia,South Korea,(none),(direct)
2021-08-05,e6eff0c29a924e7e2549817af30ee56e98bca925,2021-08-05 13:15:01,2021-08-05 13:14:28,user_engagement,page_title,Members,,Asia,South Korea,(none),(direct)
2021-08-05,e6eff0c29a924e7e2549817af30ee56e98bca925,2021-08-05 13:15:01,2021-08-05 13:14:28,user_engagement,page_referrer,https://datarian-kr.github.io/,,Asia,South Korea,(none),(direct)
2021-08-05,e6eff0c29a924e7e2549817af30ee56e98bca925,2021-08-05 13:15:01,2021-08-05 13:14:28,user_engagement,ignore_referrer,true,,Asia,South Korea,(none),(direct)
2021-08-05,e6eff0c29a924e7e2549817af30ee56e98bca925,2021-08-05 13:15:06,2021-08-05 13:14:28,page_view,ga_session_number,,1.0,Asia,South Korea,(none),(direct)
2021-08-05,e6eff0c29a924e7e2549817af30ee56e98bca925,2021-08-05 13:15:06,2021-08-05 13:14:28,page_view,page_location,https://datarian-kr.github.io/,,Asia,South Korea,(none),(direct)
2021-08-05,e6eff0c29a924e7e2549817af30ee56e98bca925,2021-08-05 13:15:06,2021-08-05 13:14:28,page_view,engaged_session_event,,1.0,Asia,South Korea,(none),(direct)
2021-08-05,e6eff0c29a924e7e2549817af30ee56e98bca925,2021-08-05 13:15:06,2021-08-05 13:14:28,page_view,ignore_referrer,true,,Asia,South Korea,(none),(direct)
2021-08-05,e6eff0c29a924e7e2549817af30ee56e98bca925,2021-08-05 13:15:06,2021-08-05 13:14:28,page_view,ga_session_id,,1628136866.0,Asia,South Korea,(none),(direct)
2021-08-05,e6eff0c29a924e7e2549817af30ee56e98bca925,2021-08-05 13:15:06,2021-08-05 13:14:28,page_view,page_referrer,https://datarian-kr.github.io/member/,,Asia,South Korea,(none),(direct)
2021-08-05,e6eff0c29a924e7e2549817af30ee56e98bca925,2021-08-05 13:15:06,2021-08-05 13:14:28,page_view,page_title,Datarian,,Asia,South Korea,(none),(direct)
2021-08-05,e6eff0c29a924e7e2549817af30ee56e98bca925,2021-08-05 13:15:06,2021-08-05 13:14:28,page_view,session_engaged,1,,Asia,South Korea,(none),(direct)
2021-08-05,0ad99206475f7e24b6e46d54ed4541eea94d5719,2021-08-05 16:51:31,2021-08-02 22:36:42,session_start,ga_session_number,,2.0,Asia,South Korea,(none),(direct)
2021-08-05,0ad99206475f7e24b6e46d54ed4541eea94d5719,2021-08-05 16:51:31,2021-08-02 22:36:42,session_start,page_location,https://datarian-kr.github.io/blog/product-study/kakaotalk-gift,,Asia,South Korea,(none),(direct)
2021-08-05,0ad99206475f7e24b6e46d54ed4541eea94d5719,2021-08-05 16:51:31,2021-08-02 22:36:42,session_start,ga_session_id,,1628149899.0,Asia,South Korea,(none),(direct)
2021-08-05,0ad99206475f7e24b6e46d54ed4541eea94d5719,2021-08-05 16:51:31,2021-08-02 22:36:42,session_start,ignore_referrer,true,,Asia,South Korea,(none),(direct)
2021-08-05,0ad99206475f7e24b6e46d54ed4541eea94d5719,2021-08-05 16:51:31,2021-08-02 22:36:42,session_start,engaged_session_event,,1.0,Asia,South Korea,(none),(direct)
2021-08-05,0ad99206475f7e24b6e46d54ed4541eea94d5719,2021-08-05 16:51:31,2021-08-02 22:36:42,session_start,page_referrer,https://datarian-kr.github.io/blog/,,Asia,South Korea,(none),(direct)
2021-08-05,0ad99206475f7e24b6e46d54ed4541eea94d5719,2021-08-05 16:51:31,2021-08-02 22:36:42,session_start,page_title,내가 만약 카톡 선물하기의 분석가라면,,Asia,South Korea,(none),(direct)
2021-08-05,0ad99206475f7e24b6e46d54ed4541eea94d5719,2021-08-05 16:51:31,2021-08-02 22:36:42,session_start,session_engaged,,1.0,Asia,South Korea,(none),(direct)
2021-08-05,0ad99206475f7e24b6e46d54ed4541eea94d5719,2021-08-05 16:51:31,2021-08-02 22:36:42,page_view,page_title,내가 만약 카톡 선물하기의 분석가라면,,Asia,South Korea,(none),(direct)
2021-08-05,0ad99206475f7e24b6e46d54ed4541eea94d5719,2021-08-05 16:51:31,2021-08-02 22:36:42,page_view,ga_session_id,,1628149899.0,Asia,South Korea,(none),(direct)
2021-08-05,0ad99206475f7e24b6e46d54ed4541eea94d5719,2021-08-05 16:51:31,2021-08-02 22:36:42,page_view,session_engaged,0,,Asia,South Korea,(none),(direct)
2021-08-05,0ad99206475f7e24b6e46d54ed4541eea94d5719,2021-08-05 16:51:31,2021-08-02 22:36:42,page_view,entrances,,1.0,Asia,South Korea,(none),(direct)
2021-08-05,0ad99206475f7e24b6e46d54ed4541eea94d5719,2021-08-05 16:51:31,2021-08-02 22:36:42,page_view,page_referrer,https://datarian-kr.github.io/blog/,,Asia,South Korea,(none),(direct)
2021-08-05,0ad99206475f7e24b6e46d54ed4541eea94d5719,2021-08-05 16:51:31,2021-08-02 22:36:42,page_view,engaged_session_event,,1.0,Asia,South Korea,(none),(direct)
2021-08-05,0ad99206475f7e24b6e46d54ed4541eea94d5719,2021-08-05 16:51:31,2021-08-02 22:36:42,page_view,page_location,https://datarian-kr.github.io/blog/product-study/kakaotalk-gift,,Asia,South Korea,(none),(direct)
